filename;slide_name;path;class;x_coord;y_coord;tissue_mask;nuclei_mask
training_set_primary_roi_054_img_patch_0_448.png;training_set_primary_roi_054;../dataset/patches2/images/training_set_primary_roi_054_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_054_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_054_nuclei_patch_0_448.png
training_set_metastatic_roi_097_img_patch_0_0.png;training_set_metastatic_roi_097;../dataset/patches2/images/training_set_metastatic_roi_097_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_097_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_097_nuclei_patch_0_0.png
training_set_primary_roi_098_img_patch_0_0.png;training_set_primary_roi_098;../dataset/patches2/images/training_set_primary_roi_098_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_098_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_098_nuclei_patch_0_0.png
training_set_primary_roi_086_img_patch_0_448.png;training_set_primary_roi_086;../dataset/patches2/images/training_set_primary_roi_086_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_086_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_086_nuclei_patch_0_448.png
training_set_primary_roi_005_img_patch_448_0.png;training_set_primary_roi_005;../dataset/patches2/images/training_set_primary_roi_005_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_005_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_005_nuclei_patch_448_0.png
training_set_metastatic_roi_102_img_patch_0_448.png;training_set_metastatic_roi_102;../dataset/patches2/images/training_set_metastatic_roi_102_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_102_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_102_nuclei_patch_0_448.png
training_set_metastatic_roi_103_img_patch_448_448.png;training_set_metastatic_roi_103;../dataset/patches2/images/training_set_metastatic_roi_103_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_103_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_103_nuclei_patch_448_448.png
training_set_primary_roi_013_img_patch_448_448.png;training_set_primary_roi_013;../dataset/patches2/images/training_set_primary_roi_013_img_patch_448_448.png;primary;448.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_013_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_013_nuclei_patch_448_448.png
training_set_metastatic_roi_037_img_patch_0_448.png;training_set_metastatic_roi_037;../dataset/patches2/images/training_set_metastatic_roi_037_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_037_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_037_nuclei_patch_0_448.png
training_set_metastatic_roi_046_img_patch_0_448.png;training_set_metastatic_roi_046;../dataset/patches2/images/training_set_metastatic_roi_046_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_046_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_046_nuclei_patch_0_448.png
training_set_primary_roi_010_img_patch_448_0.png;training_set_primary_roi_010;../dataset/patches2/images/training_set_primary_roi_010_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_010_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_010_nuclei_patch_448_0.png
training_set_primary_roi_024_img_patch_0_0.png;training_set_primary_roi_024;../dataset/patches2/images/training_set_primary_roi_024_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_024_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_024_nuclei_patch_0_0.png
training_set_metastatic_roi_062_img_patch_0_448.png;training_set_metastatic_roi_062;../dataset/patches2/images/training_set_metastatic_roi_062_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_062_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_062_nuclei_patch_0_448.png
training_set_metastatic_roi_089_img_patch_0_0.png;training_set_metastatic_roi_089;../dataset/patches2/images/training_set_metastatic_roi_089_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_089_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_089_nuclei_patch_0_0.png
training_set_primary_roi_022_img_patch_448_0.png;training_set_primary_roi_022;../dataset/patches2/images/training_set_primary_roi_022_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_022_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_022_nuclei_patch_448_0.png
training_set_metastatic_roi_063_img_patch_448_0.png;training_set_metastatic_roi_063;../dataset/patches2/images/training_set_metastatic_roi_063_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_063_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_063_nuclei_patch_448_0.png
training_set_metastatic_roi_022_img_patch_448_0.png;training_set_metastatic_roi_022;../dataset/patches2/images/training_set_metastatic_roi_022_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_022_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_022_nuclei_patch_448_0.png
training_set_primary_roi_053_img_patch_448_0.png;training_set_primary_roi_053;../dataset/patches2/images/training_set_primary_roi_053_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_053_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_053_nuclei_patch_448_0.png
training_set_metastatic_roi_022_img_patch_0_0.png;training_set_metastatic_roi_022;../dataset/patches2/images/training_set_metastatic_roi_022_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_022_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_022_nuclei_patch_0_0.png
training_set_metastatic_roi_002_img_patch_448_0.png;training_set_metastatic_roi_002;../dataset/patches2/images/training_set_metastatic_roi_002_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_002_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_002_nuclei_patch_448_0.png
training_set_metastatic_roi_061_img_patch_448_0.png;training_set_metastatic_roi_061;../dataset/patches2/images/training_set_metastatic_roi_061_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_061_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_061_nuclei_patch_448_0.png
training_set_primary_roi_063_img_patch_448_0.png;training_set_primary_roi_063;../dataset/patches2/images/training_set_primary_roi_063_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_063_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_063_nuclei_patch_448_0.png
training_set_metastatic_roi_097_img_patch_448_448.png;training_set_metastatic_roi_097;../dataset/patches2/images/training_set_metastatic_roi_097_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_097_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_097_nuclei_patch_448_448.png
training_set_metastatic_roi_088_img_patch_448_0.png;training_set_metastatic_roi_088;../dataset/patches2/images/training_set_metastatic_roi_088_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_088_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_088_nuclei_patch_448_0.png
training_set_primary_roi_057_img_patch_0_0.png;training_set_primary_roi_057;../dataset/patches2/images/training_set_primary_roi_057_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_057_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_057_nuclei_patch_0_0.png
training_set_metastatic_roi_088_img_patch_0_0.png;training_set_metastatic_roi_088;../dataset/patches2/images/training_set_metastatic_roi_088_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_088_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_088_nuclei_patch_0_0.png
training_set_primary_roi_070_img_patch_0_0.png;training_set_primary_roi_070;../dataset/patches2/images/training_set_primary_roi_070_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_070_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_070_nuclei_patch_0_0.png
training_set_primary_roi_038_img_patch_0_448.png;training_set_primary_roi_038;../dataset/patches2/images/training_set_primary_roi_038_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_038_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_038_nuclei_patch_0_448.png
training_set_metastatic_roi_056_img_patch_448_448.png;training_set_metastatic_roi_056;../dataset/patches2/images/training_set_metastatic_roi_056_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_056_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_056_nuclei_patch_448_448.png
training_set_metastatic_roi_090_img_patch_448_448.png;training_set_metastatic_roi_090;../dataset/patches2/images/training_set_metastatic_roi_090_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_090_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_090_nuclei_patch_448_448.png
training_set_metastatic_roi_041_img_patch_448_0.png;training_set_metastatic_roi_041;../dataset/patches2/images/training_set_metastatic_roi_041_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_041_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_041_nuclei_patch_448_0.png
training_set_metastatic_roi_002_img_patch_0_448.png;training_set_metastatic_roi_002;../dataset/patches2/images/training_set_metastatic_roi_002_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_002_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_002_nuclei_patch_0_448.png
training_set_metastatic_roi_043_img_patch_0_448.png;training_set_metastatic_roi_043;../dataset/patches2/images/training_set_metastatic_roi_043_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_043_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_043_nuclei_patch_0_448.png
training_set_primary_roi_033_img_patch_0_448.png;training_set_primary_roi_033;../dataset/patches2/images/training_set_primary_roi_033_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_033_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_033_nuclei_patch_0_448.png
training_set_metastatic_roi_038_img_patch_0_0.png;training_set_metastatic_roi_038;../dataset/patches2/images/training_set_metastatic_roi_038_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_038_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_038_nuclei_patch_0_0.png
training_set_primary_roi_065_img_patch_448_0.png;training_set_primary_roi_065;../dataset/patches2/images/training_set_primary_roi_065_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_065_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_065_nuclei_patch_448_0.png
training_set_primary_roi_011_img_patch_448_448.png;training_set_primary_roi_011;../dataset/patches2/images/training_set_primary_roi_011_img_patch_448_448.png;primary;448.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_011_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_011_nuclei_patch_448_448.png
training_set_metastatic_roi_010_img_patch_0_448.png;training_set_metastatic_roi_010;../dataset/patches2/images/training_set_metastatic_roi_010_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_010_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_010_nuclei_patch_0_448.png
training_set_metastatic_roi_096_img_patch_448_448.png;training_set_metastatic_roi_096;../dataset/patches2/images/training_set_metastatic_roi_096_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_096_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_096_nuclei_patch_448_448.png
training_set_primary_roi_086_img_patch_448_0.png;training_set_primary_roi_086;../dataset/patches2/images/training_set_primary_roi_086_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_086_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_086_nuclei_patch_448_0.png
training_set_primary_roi_084_img_patch_448_448.png;training_set_primary_roi_084;../dataset/patches2/images/training_set_primary_roi_084_img_patch_448_448.png;primary;448.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_084_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_084_nuclei_patch_448_448.png
training_set_primary_roi_034_img_patch_448_448.png;training_set_primary_roi_034;../dataset/patches2/images/training_set_primary_roi_034_img_patch_448_448.png;primary;448.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_034_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_034_nuclei_patch_448_448.png
training_set_metastatic_roi_093_img_patch_0_448.png;training_set_metastatic_roi_093;../dataset/patches2/images/training_set_metastatic_roi_093_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_093_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_093_nuclei_patch_0_448.png
training_set_primary_roi_009_img_patch_0_448.png;training_set_primary_roi_009;../dataset/patches2/images/training_set_primary_roi_009_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_009_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_009_nuclei_patch_0_448.png
training_set_primary_roi_092_img_patch_0_448.png;training_set_primary_roi_092;../dataset/patches2/images/training_set_primary_roi_092_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_092_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_092_nuclei_patch_0_448.png
training_set_metastatic_roi_089_img_patch_0_448.png;training_set_metastatic_roi_089;../dataset/patches2/images/training_set_metastatic_roi_089_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_089_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_089_nuclei_patch_0_448.png
training_set_metastatic_roi_012_img_patch_0_0.png;training_set_metastatic_roi_012;../dataset/patches2/images/training_set_metastatic_roi_012_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_012_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_012_nuclei_patch_0_0.png
training_set_metastatic_roi_102_img_patch_0_0.png;training_set_metastatic_roi_102;../dataset/patches2/images/training_set_metastatic_roi_102_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_102_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_102_nuclei_patch_0_0.png
training_set_primary_roi_052_img_patch_448_448.png;training_set_primary_roi_052;../dataset/patches2/images/training_set_primary_roi_052_img_patch_448_448.png;primary;448.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_052_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_052_nuclei_patch_448_448.png
training_set_metastatic_roi_023_img_patch_0_448.png;training_set_metastatic_roi_023;../dataset/patches2/images/training_set_metastatic_roi_023_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_023_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_023_nuclei_patch_0_448.png
training_set_metastatic_roi_090_img_patch_0_0.png;training_set_metastatic_roi_090;../dataset/patches2/images/training_set_metastatic_roi_090_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_090_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_090_nuclei_patch_0_0.png
training_set_primary_roi_068_img_patch_0_0.png;training_set_primary_roi_068;../dataset/patches2/images/training_set_primary_roi_068_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_068_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_068_nuclei_patch_0_0.png
training_set_metastatic_roi_020_img_patch_0_448.png;training_set_metastatic_roi_020;../dataset/patches2/images/training_set_metastatic_roi_020_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_020_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_020_nuclei_patch_0_448.png
training_set_primary_roi_096_img_patch_0_0.png;training_set_primary_roi_096;../dataset/patches2/images/training_set_primary_roi_096_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_096_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_096_nuclei_patch_0_0.png
training_set_primary_roi_015_img_patch_0_448.png;training_set_primary_roi_015;../dataset/patches2/images/training_set_primary_roi_015_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_015_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_015_nuclei_patch_0_448.png
training_set_metastatic_roi_055_img_patch_448_448.png;training_set_metastatic_roi_055;../dataset/patches2/images/training_set_metastatic_roi_055_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_055_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_055_nuclei_patch_448_448.png
training_set_primary_roi_020_img_patch_0_448.png;training_set_primary_roi_020;../dataset/patches2/images/training_set_primary_roi_020_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_020_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_020_nuclei_patch_0_448.png
training_set_primary_roi_078_img_patch_0_448.png;training_set_primary_roi_078;../dataset/patches2/images/training_set_primary_roi_078_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_078_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_078_nuclei_patch_0_448.png
training_set_primary_roi_037_img_patch_0_448.png;training_set_primary_roi_037;../dataset/patches2/images/training_set_primary_roi_037_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_037_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_037_nuclei_patch_0_448.png
training_set_primary_roi_006_img_patch_0_0.png;training_set_primary_roi_006;../dataset/patches2/images/training_set_primary_roi_006_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_006_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_006_nuclei_patch_0_0.png
training_set_metastatic_roi_088_img_patch_0_448.png;training_set_metastatic_roi_088;../dataset/patches2/images/training_set_metastatic_roi_088_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_088_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_088_nuclei_patch_0_448.png
training_set_primary_roi_036_img_patch_0_0.png;training_set_primary_roi_036;../dataset/patches2/images/training_set_primary_roi_036_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_036_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_036_nuclei_patch_0_0.png
training_set_metastatic_roi_004_img_patch_0_0.png;training_set_metastatic_roi_004;../dataset/patches2/images/training_set_metastatic_roi_004_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_004_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_004_nuclei_patch_0_0.png
training_set_primary_roi_062_img_patch_448_448.png;training_set_primary_roi_062;../dataset/patches2/images/training_set_primary_roi_062_img_patch_448_448.png;primary;448.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_062_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_062_nuclei_patch_448_448.png
training_set_metastatic_roi_058_img_patch_448_0.png;training_set_metastatic_roi_058;../dataset/patches2/images/training_set_metastatic_roi_058_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_058_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_058_nuclei_patch_448_0.png
training_set_primary_roi_005_img_patch_0_448.png;training_set_primary_roi_005;../dataset/patches2/images/training_set_primary_roi_005_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_005_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_005_nuclei_patch_0_448.png
training_set_primary_roi_073_img_patch_0_0.png;training_set_primary_roi_073;../dataset/patches2/images/training_set_primary_roi_073_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_073_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_073_nuclei_patch_0_0.png
training_set_metastatic_roi_057_img_patch_448_0.png;training_set_metastatic_roi_057;../dataset/patches2/images/training_set_metastatic_roi_057_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_057_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_057_nuclei_patch_448_0.png
training_set_metastatic_roi_043_img_patch_448_448.png;training_set_metastatic_roi_043;../dataset/patches2/images/training_set_metastatic_roi_043_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_043_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_043_nuclei_patch_448_448.png
training_set_metastatic_roi_078_img_patch_448_0.png;training_set_metastatic_roi_078;../dataset/patches2/images/training_set_metastatic_roi_078_img_patch_448_0.png;metastatic;448.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_078_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_078_nuclei_patch_448_0.png
training_set_primary_roi_021_img_patch_0_0.png;training_set_primary_roi_021;../dataset/patches2/images/training_set_primary_roi_021_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_021_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_021_nuclei_patch_0_0.png
training_set_primary_roi_088_img_patch_0_0.png;training_set_primary_roi_088;../dataset/patches2/images/training_set_primary_roi_088_img_patch_0_0.png;primary;0.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_088_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_088_nuclei_patch_0_0.png
training_set_metastatic_roi_031_img_patch_448_448.png;training_set_metastatic_roi_031;../dataset/patches2/images/training_set_metastatic_roi_031_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_031_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_031_nuclei_patch_448_448.png
training_set_metastatic_roi_054_img_patch_0_448.png;training_set_metastatic_roi_054;../dataset/patches2/images/training_set_metastatic_roi_054_img_patch_0_448.png;metastatic;0.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_054_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_054_nuclei_patch_0_448.png
training_set_primary_roi_055_img_patch_0_448.png;training_set_primary_roi_055;../dataset/patches2/images/training_set_primary_roi_055_img_patch_0_448.png;primary;0.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_055_tissue_patch_0_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_055_nuclei_patch_0_448.png
training_set_metastatic_roi_036_img_patch_448_448.png;training_set_metastatic_roi_036;../dataset/patches2/images/training_set_metastatic_roi_036_img_patch_448_448.png;metastatic;448.0;448.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_036_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_036_nuclei_patch_448_448.png
training_set_primary_roi_097_img_patch_448_0.png;training_set_primary_roi_097;../dataset/patches2/images/training_set_primary_roi_097_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_097_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_097_nuclei_patch_448_0.png
training_set_metastatic_roi_052_img_patch_0_0.png;training_set_metastatic_roi_052;../dataset/patches2/images/training_set_metastatic_roi_052_img_patch_0_0.png;metastatic;0.0;0.0;../dataset/patches2/tissue_mask/training_set_metastatic_roi_052_tissue_patch_0_0.png;../dataset/patches2/nuclei_mask/training_set_metastatic_roi_052_nuclei_patch_0_0.png
training_set_primary_roi_062_img_patch_448_0.png;training_set_primary_roi_062;../dataset/patches2/images/training_set_primary_roi_062_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_062_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_062_nuclei_patch_448_0.png
training_set_primary_roi_067_img_patch_448_0.png;training_set_primary_roi_067;../dataset/patches2/images/training_set_primary_roi_067_img_patch_448_0.png;primary;448.0;0.0;../dataset/patches2/tissue_mask/training_set_primary_roi_067_tissue_patch_448_0.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_067_nuclei_patch_448_0.png
training_set_primary_roi_056_img_patch_448_448.png;training_set_primary_roi_056;../dataset/patches2/images/training_set_primary_roi_056_img_patch_448_448.png;primary;448.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_056_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_056_nuclei_patch_448_448.png
training_set_primary_roi_068_img_patch_448_448.png;training_set_primary_roi_068;../dataset/patches2/images/training_set_primary_roi_068_img_patch_448_448.png;primary;448.0;448.0;../dataset/patches2/tissue_mask/training_set_primary_roi_068_tissue_patch_448_448.png;../dataset/patches2/nuclei_mask/training_set_primary_roi_068_nuclei_patch_448_448.png
