filename,slide_name,path,class,x_coord,y_coord,tissue_mask,nuclei_mask,unique_mask_indices,class_prc
training_set_metastatic_roi_103_img_patch_448_448.png,training_set_metastatic_roi_103,../dataset/patches2/images/training_set_metastatic_roi_103_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_103_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_103_nuclei_patch_448_448.png,[2 3],[ 8.1 91.9]
training_set_primary_roi_013_img_patch_448_448.png,training_set_primary_roi_013,../dataset/patches2/images/training_set_primary_roi_013_img_patch_448_448.png,primary,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_013_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_013_nuclei_patch_448_448.png,[1 2],[96.7  3.3]
training_set_metastatic_roi_037_img_patch_0_448.png,training_set_metastatic_roi_037,../dataset/patches2/images/training_set_metastatic_roi_037_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_037_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_037_nuclei_patch_0_448.png,[1 3],[37.4 62.6]
training_set_metastatic_roi_046_img_patch_0_448.png,training_set_metastatic_roi_046,../dataset/patches2/images/training_set_metastatic_roi_046_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_046_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_046_nuclei_patch_0_448.png,[1 3],[22.6 77.4]
training_set_primary_roi_010_img_patch_448_0.png,training_set_primary_roi_010,../dataset/patches2/images/training_set_primary_roi_010_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_010_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_010_nuclei_patch_448_0.png,[1 3],[46.5 53.5]
training_set_primary_roi_024_img_patch_0_0.png,training_set_primary_roi_024,../dataset/patches2/images/training_set_primary_roi_024_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_024_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_024_nuclei_patch_0_0.png,[1 2 3],[45.2  2.9 51.8]
training_set_metastatic_roi_062_img_patch_0_448.png,training_set_metastatic_roi_062,../dataset/patches2/images/training_set_metastatic_roi_062_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_062_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_062_nuclei_patch_0_448.png,[1 2 3],[37.6  2.4 60. ]
training_set_metastatic_roi_089_img_patch_0_0.png,training_set_metastatic_roi_089,../dataset/patches2/images/training_set_metastatic_roi_089_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_089_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_089_nuclei_patch_0_0.png,[3],[100.]
training_set_primary_roi_022_img_patch_448_0.png,training_set_primary_roi_022,../dataset/patches2/images/training_set_primary_roi_022_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_022_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_022_nuclei_patch_448_0.png,[1 2 3],[33.3  4.9 61.8]
training_set_metastatic_roi_063_img_patch_448_0.png,training_set_metastatic_roi_063,../dataset/patches2/images/training_set_metastatic_roi_063_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_063_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_063_nuclei_patch_448_0.png,[2 3],[ 2.2 97.8]
training_set_metastatic_roi_022_img_patch_448_0.png,training_set_metastatic_roi_022,../dataset/patches2/images/training_set_metastatic_roi_022_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_022_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_022_nuclei_patch_448_0.png,[2 3],[ 0.2 99.8]
training_set_primary_roi_053_img_patch_448_0.png,training_set_primary_roi_053,../dataset/patches2/images/training_set_primary_roi_053_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_053_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_053_nuclei_patch_448_0.png,[1 3],[84.9 15.1]
training_set_metastatic_roi_022_img_patch_0_0.png,training_set_metastatic_roi_022,../dataset/patches2/images/training_set_metastatic_roi_022_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_022_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_022_nuclei_patch_0_0.png,[2 3],[ 8.4 91.6]
training_set_metastatic_roi_002_img_patch_448_0.png,training_set_metastatic_roi_002,../dataset/patches2/images/training_set_metastatic_roi_002_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_002_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_002_nuclei_patch_448_0.png,[1 3],[ 4.5 95.5]
training_set_metastatic_roi_061_img_patch_448_0.png,training_set_metastatic_roi_061,../dataset/patches2/images/training_set_metastatic_roi_061_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_061_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_061_nuclei_patch_448_0.png,[3],[100.]
training_set_primary_roi_063_img_patch_448_0.png,training_set_primary_roi_063,../dataset/patches2/images/training_set_primary_roi_063_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_063_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_063_nuclei_patch_448_0.png,[1 3],[57.4 42.6]
training_set_metastatic_roi_097_img_patch_448_448.png,training_set_metastatic_roi_097,../dataset/patches2/images/training_set_metastatic_roi_097_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_097_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_097_nuclei_patch_448_448.png,[3],[100.]
training_set_metastatic_roi_088_img_patch_448_0.png,training_set_metastatic_roi_088,../dataset/patches2/images/training_set_metastatic_roi_088_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_088_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_088_nuclei_patch_448_0.png,[1 3],[17.4 82.6]
training_set_primary_roi_057_img_patch_0_0.png,training_set_primary_roi_057,../dataset/patches2/images/training_set_primary_roi_057_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_057_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_057_nuclei_patch_0_0.png,[1 2 3],[58.6  9.8 31.6]
training_set_metastatic_roi_088_img_patch_0_0.png,training_set_metastatic_roi_088,../dataset/patches2/images/training_set_metastatic_roi_088_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_088_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_088_nuclei_patch_0_0.png,[1 3],[ 5.3 94.7]
training_set_primary_roi_070_img_patch_0_0.png,training_set_primary_roi_070,../dataset/patches2/images/training_set_primary_roi_070_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_070_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_070_nuclei_patch_0_0.png,[1 2 3],[48.4  0.  51.5]
training_set_primary_roi_038_img_patch_0_448.png,training_set_primary_roi_038,../dataset/patches2/images/training_set_primary_roi_038_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_038_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_038_nuclei_patch_0_448.png,[1 2 3],[46.3  1.7 52. ]
training_set_metastatic_roi_056_img_patch_448_448.png,training_set_metastatic_roi_056,../dataset/patches2/images/training_set_metastatic_roi_056_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_056_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_056_nuclei_patch_448_448.png,[1 2 3],[30.3 11.  58.7]
training_set_metastatic_roi_090_img_patch_448_448.png,training_set_metastatic_roi_090,../dataset/patches2/images/training_set_metastatic_roi_090_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_090_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_090_nuclei_patch_448_448.png,[3],[100.]
training_set_metastatic_roi_041_img_patch_448_0.png,training_set_metastatic_roi_041,../dataset/patches2/images/training_set_metastatic_roi_041_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_041_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_041_nuclei_patch_448_0.png,[1 3],[28.9 71.1]
training_set_metastatic_roi_002_img_patch_0_448.png,training_set_metastatic_roi_002,../dataset/patches2/images/training_set_metastatic_roi_002_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_002_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_002_nuclei_patch_0_448.png,[1 2 3],[10.7  5.1 84.2]
training_set_metastatic_roi_043_img_patch_0_448.png,training_set_metastatic_roi_043,../dataset/patches2/images/training_set_metastatic_roi_043_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_043_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_043_nuclei_patch_0_448.png,[3],[100.]
training_set_primary_roi_033_img_patch_0_448.png,training_set_primary_roi_033,../dataset/patches2/images/training_set_primary_roi_033_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_033_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_033_nuclei_patch_0_448.png,[1 2 3],[51.3  6.2 42.5]
training_set_metastatic_roi_038_img_patch_0_0.png,training_set_metastatic_roi_038,../dataset/patches2/images/training_set_metastatic_roi_038_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_038_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_038_nuclei_patch_0_0.png,[2 3],[  0. 100.]
training_set_primary_roi_065_img_patch_448_0.png,training_set_primary_roi_065,../dataset/patches2/images/training_set_primary_roi_065_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_065_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_065_nuclei_patch_448_0.png,[1 2 3],[ 8.7  1.5 89.8]
training_set_primary_roi_011_img_patch_448_448.png,training_set_primary_roi_011,../dataset/patches2/images/training_set_primary_roi_011_img_patch_448_448.png,primary,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_011_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_011_nuclei_patch_448_448.png,[1 2 3],[81.3 11.5  7.2]
training_set_metastatic_roi_010_img_patch_0_448.png,training_set_metastatic_roi_010,../dataset/patches2/images/training_set_metastatic_roi_010_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_010_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_010_nuclei_patch_0_448.png,[3],[100.]
training_set_metastatic_roi_096_img_patch_448_448.png,training_set_metastatic_roi_096,../dataset/patches2/images/training_set_metastatic_roi_096_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_096_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_096_nuclei_patch_448_448.png,[3],[100.]
training_set_primary_roi_086_img_patch_448_0.png,training_set_primary_roi_086,../dataset/patches2/images/training_set_primary_roi_086_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_086_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_086_nuclei_patch_448_0.png,[1 3],[ 7.9 92.1]
training_set_primary_roi_084_img_patch_448_448.png,training_set_primary_roi_084,../dataset/patches2/images/training_set_primary_roi_084_img_patch_448_448.png,primary,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_084_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_084_nuclei_patch_448_448.png,[1 2 3],[75.2  9.5 15.3]
training_set_primary_roi_034_img_patch_448_448.png,training_set_primary_roi_034,../dataset/patches2/images/training_set_primary_roi_034_img_patch_448_448.png,primary,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_034_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_034_nuclei_patch_448_448.png,[2 3],[17.1 82.9]
training_set_metastatic_roi_093_img_patch_0_448.png,training_set_metastatic_roi_093,../dataset/patches2/images/training_set_metastatic_roi_093_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_093_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_093_nuclei_patch_0_448.png,[1 2 3],[41.4  2.9 55.8]
training_set_primary_roi_009_img_patch_0_448.png,training_set_primary_roi_009,../dataset/patches2/images/training_set_primary_roi_009_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_009_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_009_nuclei_patch_0_448.png,[3],[100.]
training_set_primary_roi_092_img_patch_0_448.png,training_set_primary_roi_092,../dataset/patches2/images/training_set_primary_roi_092_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_092_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_092_nuclei_patch_0_448.png,[1 3],[34.4 65.6]
training_set_metastatic_roi_089_img_patch_0_448.png,training_set_metastatic_roi_089,../dataset/patches2/images/training_set_metastatic_roi_089_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_089_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_089_nuclei_patch_0_448.png,[3],[100.]
training_set_metastatic_roi_012_img_patch_0_0.png,training_set_metastatic_roi_012,../dataset/patches2/images/training_set_metastatic_roi_012_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_012_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_012_nuclei_patch_0_0.png,[3],[100.]
training_set_metastatic_roi_102_img_patch_0_0.png,training_set_metastatic_roi_102,../dataset/patches2/images/training_set_metastatic_roi_102_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_102_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_102_nuclei_patch_0_0.png,[2],[100.]
training_set_primary_roi_052_img_patch_448_448.png,training_set_primary_roi_052,../dataset/patches2/images/training_set_primary_roi_052_img_patch_448_448.png,primary,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_052_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_052_nuclei_patch_448_448.png,[1 2 3],[60.7  4.6 34.7]
training_set_metastatic_roi_023_img_patch_0_448.png,training_set_metastatic_roi_023,../dataset/patches2/images/training_set_metastatic_roi_023_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_023_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_023_nuclei_patch_0_448.png,[3],[100.]
training_set_metastatic_roi_090_img_patch_0_0.png,training_set_metastatic_roi_090,../dataset/patches2/images/training_set_metastatic_roi_090_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_090_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_090_nuclei_patch_0_0.png,[3],[100.]
training_set_primary_roi_068_img_patch_0_0.png,training_set_primary_roi_068,../dataset/patches2/images/training_set_primary_roi_068_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_068_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_068_nuclei_patch_0_0.png,[3],[100.]
training_set_metastatic_roi_020_img_patch_0_448.png,training_set_metastatic_roi_020,../dataset/patches2/images/training_set_metastatic_roi_020_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_020_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_020_nuclei_patch_0_448.png,[1 3],[51.6 48.4]
training_set_primary_roi_096_img_patch_0_0.png,training_set_primary_roi_096,../dataset/patches2/images/training_set_primary_roi_096_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_096_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_096_nuclei_patch_0_0.png,[1 2 3],[56.7  6.2 37.1]
training_set_primary_roi_015_img_patch_0_448.png,training_set_primary_roi_015,../dataset/patches2/images/training_set_primary_roi_015_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_015_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_015_nuclei_patch_0_448.png,[1 3],[ 2.2 97.8]
training_set_metastatic_roi_055_img_patch_448_448.png,training_set_metastatic_roi_055,../dataset/patches2/images/training_set_metastatic_roi_055_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_055_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_055_nuclei_patch_448_448.png,[1 3],[34.3 65.7]
training_set_primary_roi_020_img_patch_0_448.png,training_set_primary_roi_020,../dataset/patches2/images/training_set_primary_roi_020_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_020_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_020_nuclei_patch_0_448.png,[1 2 3],[53.   3.2 43.8]
training_set_primary_roi_078_img_patch_0_448.png,training_set_primary_roi_078,../dataset/patches2/images/training_set_primary_roi_078_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_078_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_078_nuclei_patch_0_448.png,[1 3],[ 3.1 96.9]
training_set_primary_roi_037_img_patch_0_448.png,training_set_primary_roi_037,../dataset/patches2/images/training_set_primary_roi_037_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_037_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_037_nuclei_patch_0_448.png,[1 3],[33.4 66.6]
training_set_primary_roi_006_img_patch_0_0.png,training_set_primary_roi_006,../dataset/patches2/images/training_set_primary_roi_006_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_006_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_006_nuclei_patch_0_0.png,[1 3],[ 7.9 92.1]
training_set_metastatic_roi_088_img_patch_0_448.png,training_set_metastatic_roi_088,../dataset/patches2/images/training_set_metastatic_roi_088_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_088_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_088_nuclei_patch_0_448.png,[3],[100.]
training_set_primary_roi_036_img_patch_0_0.png,training_set_primary_roi_036,../dataset/patches2/images/training_set_primary_roi_036_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_036_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_036_nuclei_patch_0_0.png,[1 2 3],[80.3  6.7 13. ]
training_set_metastatic_roi_004_img_patch_0_0.png,training_set_metastatic_roi_004,../dataset/patches2/images/training_set_metastatic_roi_004_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_004_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_004_nuclei_patch_0_0.png,[3],[100.]
training_set_primary_roi_062_img_patch_448_448.png,training_set_primary_roi_062,../dataset/patches2/images/training_set_primary_roi_062_img_patch_448_448.png,primary,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_062_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_062_nuclei_patch_448_448.png,[1 2 3],[54.2  2.5 43.3]
training_set_metastatic_roi_058_img_patch_448_0.png,training_set_metastatic_roi_058,../dataset/patches2/images/training_set_metastatic_roi_058_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_058_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_058_nuclei_patch_448_0.png,[3],[100.]
training_set_primary_roi_005_img_patch_0_448.png,training_set_primary_roi_005,../dataset/patches2/images/training_set_primary_roi_005_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_005_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_005_nuclei_patch_0_448.png,[1 3],[67.2 32.8]
training_set_primary_roi_073_img_patch_0_0.png,training_set_primary_roi_073,../dataset/patches2/images/training_set_primary_roi_073_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_073_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_073_nuclei_patch_0_0.png,[1 2 3],[74.  17.3  8.7]
training_set_metastatic_roi_057_img_patch_448_0.png,training_set_metastatic_roi_057,../dataset/patches2/images/training_set_metastatic_roi_057_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_057_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_057_nuclei_patch_448_0.png,[2 3],[ 0.5 99.5]
training_set_metastatic_roi_043_img_patch_448_448.png,training_set_metastatic_roi_043,../dataset/patches2/images/training_set_metastatic_roi_043_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_043_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_043_nuclei_patch_448_448.png,[1 3],[34.9 65.1]
training_set_metastatic_roi_078_img_patch_448_0.png,training_set_metastatic_roi_078,../dataset/patches2/images/training_set_metastatic_roi_078_img_patch_448_0.png,metastatic,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_078_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_078_nuclei_patch_448_0.png,[3],[100.]
training_set_primary_roi_021_img_patch_0_0.png,training_set_primary_roi_021,../dataset/patches2/images/training_set_primary_roi_021_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_021_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_021_nuclei_patch_0_0.png,[2 3],[ 6. 94.]
training_set_primary_roi_088_img_patch_0_0.png,training_set_primary_roi_088,../dataset/patches2/images/training_set_primary_roi_088_img_patch_0_0.png,primary,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_088_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_088_nuclei_patch_0_0.png,[1 3],[ 2.7 97.3]
training_set_metastatic_roi_031_img_patch_448_448.png,training_set_metastatic_roi_031,../dataset/patches2/images/training_set_metastatic_roi_031_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_031_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_031_nuclei_patch_448_448.png,[3],[100.]
training_set_metastatic_roi_054_img_patch_0_448.png,training_set_metastatic_roi_054,../dataset/patches2/images/training_set_metastatic_roi_054_img_patch_0_448.png,metastatic,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_054_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_054_nuclei_patch_0_448.png,[3],[100.]
training_set_primary_roi_055_img_patch_0_448.png,training_set_primary_roi_055,../dataset/patches2/images/training_set_primary_roi_055_img_patch_0_448.png,primary,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_055_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_055_nuclei_patch_0_448.png,[1],[100.]
training_set_metastatic_roi_036_img_patch_448_448.png,training_set_metastatic_roi_036,../dataset/patches2/images/training_set_metastatic_roi_036_img_patch_448_448.png,metastatic,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_036_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_036_nuclei_patch_448_448.png,[1 3],[ 9.1 90.9]
training_set_primary_roi_097_img_patch_448_0.png,training_set_primary_roi_097,../dataset/patches2/images/training_set_primary_roi_097_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_097_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_097_nuclei_patch_448_0.png,[3],[100.]
training_set_metastatic_roi_052_img_patch_0_0.png,training_set_metastatic_roi_052,../dataset/patches2/images/training_set_metastatic_roi_052_img_patch_0_0.png,metastatic,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_052_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_052_nuclei_patch_0_0.png,[1 2 3],[ 7.6 10.  82.4]
training_set_primary_roi_062_img_patch_448_0.png,training_set_primary_roi_062,../dataset/patches2/images/training_set_primary_roi_062_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_062_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_062_nuclei_patch_448_0.png,[1 2 3],[88.8  4.6  6.5]
training_set_primary_roi_067_img_patch_448_0.png,training_set_primary_roi_067,../dataset/patches2/images/training_set_primary_roi_067_img_patch_448_0.png,primary,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_067_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_067_nuclei_patch_448_0.png,[1 2 3],[ 0.7 59.4 40. ]
training_set_primary_roi_056_img_patch_448_448.png,training_set_primary_roi_056,../dataset/patches2/images/training_set_primary_roi_056_img_patch_448_448.png,primary,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_056_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_056_nuclei_patch_448_448.png,[3],[100.]
